1848,1742,1105,550,496,2189,575,373,1493,260,195,114,286,113,193,83,48,50,15,72
7553,690,410,344,251,193,145,176,117,121,105,104,88,75,71,66,62,77,71,1081
8880,421,255,204,155,119,109,88,86,91,62,52,49,58,55,39,29,32,36,980
9536,306,206,142,111,97,71,47,58,40,48,48,33,50,37,27,34,19,26,864
9953,231,160,98,72,79,50,57,42,38,36,42,29,28,32,35,17,19,18,764
10240,177,116,90,64,49,53,41,41,27,29,30,26,30,17,26,17,16,10,701
10433,148,117,71,57,39,41,27,29,20,23,28,26,22,11,15,16,16,18,643
10561,136,84,68,42,42,35,34,23,23,25,17,16,9,9,11,22,14,17,612
10678,123,64,57,41,34,37,24,27,36,11,15,19,12,11,16,10,12,12,561
10761,114,61,57,33,32,25,26,27,20,18,16,17,10,11,13,19,8,15,517
10833,109,66,46,38,28,27,25,23,27,16,12,8,8,11,9,9,10,9,486
10905,104,58,38,35,30,19,22,23,12,12,11,10,7,3,10,10,14,13,464
10972,89,49,32,36,26,11,15,19,17,12,13,13,12,6,10,10,14,6,438
11011,76,58,30,19,27,21,16,21,14,7,10,17,9,10,12,11,11,8,412
11056,67,49,32,28,22,17,14,16,11,11,9,15,6,13,8,5,7,5,409
11083,72,51,37,19,14,18,19,16,10,13,9,12,5,6,11,8,6,6,385
11114,65,43,40,31,17,14,13,15,11,13,7,10,6,4,6,8,4,7,372
11154,69,33,31,21,20,22,14,12,7,2,10,7,2,6,7,8,3,10,362
11188,57,31,21,18,22,23,12,12,8,4,10,13,2,8,10,3,3,5,350
11204,62,35,25,15,16,14,15,9,7,7,10,12,1,10,9,4,4,1,340
11232,46,37,29,13,15,11,14,5,6,9,15,7,4,7,7,4,5,1,333
11253,39,28,30,21,17,17,11,6,6,8,8,7,5,6,3,7,4,4,320
11275,51,24,13,17,18,12,10,8,7,6,5,6,7,4,3,4,6,5,319
11299,51,22,9,12,11,12,15,7,9,3,10,5,4,4,4,2,10,3,308
11316,38,26,12,6,12,11,15,2,11,6,7,7,7,6,3,2,12,2,299
11318,45,29,10,10,12,13,8,9,14,8,6,7,7,5,4,4,5,3,283
11335,41,28,17,13,6,10,7,14,6,7,5,7,6,4,5,6,0,4,279
11344,49,22,20,12,8,6,8,13,5,11,3,6,6,5,5,4,2,3,268
11356,45,31,15,13,6,11,9,6,1,10,3,5,5,3,3,6,5,4,263
11368,40,35,17,12,4,8,11,6,3,7,4,4,5,3,1,8,5,2,257
11376,36,39,19,7,9,8,8,6,1,5,2,6,5,4,1,6,4,4,254
11402,28,27,20,10,10,10,9,7,2,3,2,4,2,6,0,6,2,2,248
11405,36,24,11,10,10,10,9,6,5,4,3,3,2,4,1,8,3,1,245
11413,30,20,18,10,11,10,6,7,7,3,3,3,4,1,1,6,2,1,244
11419,33,19,21,11,7,7,7,4,6,7,3,5,1,2,2,6,1,3,236
11431,31,17,22,10,9,5,8,2,1,7,4,4,4,1,3,4,2,2,233
11442,28,19,19,9,11,4,7,6,5,1,3,3,3,4,3,2,3,3,225
11448,29,18,14,9,10,7,4,3,3,4,4,3,3,4,3,4,3,2,225
