115,1315,537,2354,1198,2606,800,1425,518,496,185,126,58,36,17,8,1,3,1,1
1290,1657,1520,1413,1232,1015,857,607,507,400,301,217,178,145,105,72,66,50,37,131
1289,1699,1509,1434,1230,950,786,624,531,393,314,263,167,140,108,105,54,54,38,112
1340,1603,1543,1421,1150,1015,857,666,540,347,299,233,179,138,97,90,72,52,43,115
1292,1648,1515,1466,1200,995,834,627,479,412,298,268,175,129,114,94,63,39,28,124
1219,1648,1626,1440,1184,997,793,650,540,397,294,245,167,141,107,87,69,48,37,111
1294,1622,1586,1414,1243,979,798,645,493,404,311,223,182,129,116,86,69,51,30,125
1265,1635,1548,1456,1142,1030,807,657,489,431,331,246,187,153,113,68,67,45,28,102
1304,1633,1588,1461,1162,955,786,608,507,425,331,250,187,140,117,89,74,52,33,98
1316,1548,1618,1498,1132,971,832,641,504,407,337,217,172,153,104,81,71,48,36,114
1303,1628,1573,1404,1207,998,774,684,519,383,296,233,214,149,88,67,62,45,44,129
1266,1683,1610,1359,1216,942,807,658,498,427,275,255,197,169,105,88,51,50,41,103
1276,1722,1555,1385,1220,945,790,654,478,423,295,249,195,142,118,76,72,46,50,109
1304,1589,1579,1396,1209,1028,814,639,473,395,324,251,228,149,117,55,67,50,42,91
1273,1698,1542,1448,1168,1023,809,649,485,401,277,224,171,156,110,87,51,37,55,136
1308,1575,1574,1415,1218,982,837,644,582,384,304,236,162,147,112,63,63,45,35,114
1280,1635,1582,1390,1202,1033,841,625,539,360,296,232,170,134,103,100,56,46,39,137
1279,1596,1568,1477,1181,980,840,643,498,421,312,251,183,137,104,87,52,36,41,114
1303,1597,1610,1393,1205,993,802,658,507,381,326,251,196,129,115,81,55,43,40,115
1221,1668,1564,1418,1250,963,800,656,528,424,350,216,183,124,114,69,59,44,53,96
1257,1594,1621,1448,1221,999,787,630,537,387,304,246,185,128,117,71,65,44,43,116
1302,1605,1573,1452,1226,986,817,612,473,389,341,247,176,146,96,84,63,48,43,121
1287,1582,1581,1435,1150,1024,862,694,493,410,287,240,174,126,109,94,60,40,35,117
1266,1659,1648,1413,1173,946,828,651,470,401,302,238,173,144,120,86,66,55,35,126
1247,1566,1596,1531,1228,956,815,673,510,386,299,219,188,124,104,86,57,57,38,120
1279,1659,1558,1410,1208,1027,800,637,482,411,298,242,167,152,131,79,63,43,28,126
1339,1598,1529,1423,1187,1061,788,639,500,400,290,256,193,153,119,78,61,48,29,109
1311,1603,1602,1401,1168,981,827,663,489,431,302,238,172,144,132,89,59,42,34,112
1294,1599,1575,1454,1201,961,822,666,491,412,286,246,192,151,118,80,51,55,37,109
1234,1658,1597,1448,1183,983,780,643,496,421,312,261,189,158,116,77,66,51,36,91
1276,1662,1541,1428,1209,1025,830,606,505,410,268,241,178,144,109,88,79,50,39,112
1311,1555,1651,1427,1191,961,796,660,512,409,314,227,188,135,105,94,72,49,30,113
1304,1653,1552,1394,1190,1004,824,662,504,369,296,249,201,150,98,67,86,43,38,116
1353,1591,1597,1398,1191,940,826,638,489,410,296,260,198,153,104,99,67,52,42,96
1300,1596,1550,1474,1189,1009,804,635,501,427,301,223,195,142,120,75,62,50,23,124
1264,1685,1540,1447,1175,1006,803,666,488,394,296,236,205,133,108,74,79,46,37,118
1317,1614,1562,1452,1182,951,815,674,488,394,332,255,170,145,112,75,57,55,38,112
1323,1651,1532,1433,1164,1003,776,661,513,402,340,238,194,115,103,85,47,59,41,120
1248,1614,1580,1417,1262,990,804,636,503,407,337,217,207,138,122,75,60,36,38,109
